Day,Month,Year,site_name,genus_species,PA,Zone,Observer
29,april,2019,Lang Crossing,Philotes sonorensis,1,3Chap,CH
29,april,2019,Lang Crossing,Vanessa cardui,3,2Forest,CH
29,april,2019,Lang Crossing,Euchloe hyantis hyantis,2,3Chap,CH
4,june,2019,Lang Crossing,Lycaena cupreus,3,1Meadow,CH_MF
4,june,2019,Lang Crossing,Vanessa cardui,3,1Meadow,CH_MF
4,june,2019,Lang Crossing,Celastrina ladon echo,3,1Meadow,CH_MF
4,june,2019,Lang Crossing,Pyrgus ruralis,1,1Meadow,CH_MF
4,june,2019,Lang Crossing,Parnassius clodius,3,1Meadow,CH_MF
4,june,2019,Lang Crossing,Phyciodes mylitta,2,1Meadow,CH_MF
4,june,2019,Lang Crossing,Hesperia juba,1,1Meadow,CH_MF
4,june,2019,Lang Crossing,Erynnis propertius,3,1Meadow,CH_MF
4,june,2019,Lang Crossing,Carterocephalus palaemon,1,1Meadow,CH_MF
4,june,2019,Lang Crossing,Anthocharis lanceolata,1,1Meadow,CH_MF
4,june,2019,Lang Crossing,Nymphalis californica,2,1Meadow,CH_MF
4,june,2019,Lang Crossing,Thorybes diversus,1,1Meadow,CH_MF
4,june,2019,Lang Crossing,Phyciodes mylitta,3,2Forest,CH_MF
4,june,2019,Lang Crossing,Nymphalis antiopa,3,2Forest,CH_MF
4,june,2019,Lang Crossing,Euchloe hyantis hyantis,1,2Forest,CH_MF
4,june,2019,Lang Crossing,Celastrina ladon echo,3,2Forest,CH_MF
4,june,2019,Lang Crossing,Vanessa cardui,3,2Forest,CH_MF
4,june,2019,Lang Crossing,Adelpha bredowii californica,1,2Forest,CH_MF
4,june,2019,Lang Crossing,Nymphalis californica,2,2Forest,CH_MF
4,june,2019,Lang Crossing,Mitoura gryneus nelsoni,2,2Forest,CH_MF
4,june,2019,Lang Crossing,Lycaena cupreus,1,2Forest,CH_MF
4,june,2019,Lang Crossing,Papilio eurymedon,1,2Forest,CH_MF
4,june,2019,Lang Crossing,Papilio rutulus,1,2Forest,CH_MF
4,june,2019,Lang Crossing,Erynnis propertius,3,2Forest,CH_MF
4,june,2019,Lang Crossing,Euphydryas chalcedona,3,2Forest,CH_MF
4,june,2019,Lang Crossing,Mitoura gryneus nelsoni,1,2Forest,CH_MF
18,june,2019,Lang Crossing,Parnassius clodius,3,1Meadow,CH
18,june,2019,Lang Crossing,Papilio eurymedon,1,1Meadow,CH
18,june,2019,Lang Crossing,Lycaena editha,1,1Meadow,CH
